text1,text2,is_same
the Yuman language spoken by the Cocopa,U.S. Navy Fleet Tug,0
excessive flow of saliva,excessive production of saliva,1
Germanic barbarian leader who ended the Western Roman Empire in 476 and became the first barbarian ruler of Italy (434-493),5th-century Germanic soldier and monarch,1
a genus of Ephippidae,species of fish,0
type genus of Hydnaceae,species of fungus,0
a condition of regular or proper arrangement,unlicensed hospital assistant,0
a long-handled scratcher for scratching your back,"tool for relieving areas that cannot easily be reached just by one's own hands, typically the back",1
violet-flowered perennial aster of central United States having solitary heads,painting by Mary Vaux Walcott,1
common European twining vine with tuberous roots and cordate leaves and red berries,article,0
an error correction code that is recorded in each sector of a magnetic disk and used to catch errors in the data,request for comments publication,0
introducing water into a pump to improve the seal and start the water flowing,school of economic thought,0
of or relating to the brain and spinal cord,clear colorless bodily fluid found in the brain and spine,1
a genus of Mullidae,genus of fishes,1
Old World genus of the family Cruciferae,Aethionema caespitosum,0
"care for (one's hand) by cutting and shaping the nails, etc.",cosmetic beauty treatment for the fingernails and hands,1
type genus of the family Rhodymeniaceae,genus of algae,1
toxic antimetabolite that limits cellular reproduction by acting as an antagonist to folic acid; used to treat certain cancers and psoriasis and rheumatoid arthritis,article,0
any bird (as grouse or pheasant) that is hunted for sport,"scholarly article published in The Auk, October 1909",0
relatively weak attraction between neutral atoms and molecules arising from polarization induced in each particle by the presence of other particles,"residual attractive or repulsive forces between molecules or atomic groups that do not arise from a covalent bond, or ionic bonds",1
ancient Greek or Roman galley or warship having three tiers of oars on each side,ship mainly propelled by oars,0
born in wedlock; enjoying full filial rights,legal status of a child born to parents who are legally married,1
small genus of aromatic deciduous trees of east Asia often having thick corky bark,species of plant,0
a hook for pulling a button through a buttonhole,"tool for closing small buttons on clothing, shoes, or gloves",1
any of various salads having chopped potatoes as the base,dish made from boiled potatoes,1
"a genus of fish including: dace, chub",species of Actinopterygii,0
type genus of the Thripidae,genus of insects,1
encoding information while reducing the bandwidth or bits required,file format family,0
useless as food; in coastal streams from Maine to Texas and Panama,species of fish,1
a bathhouse for hot air baths or steam baths,vaulted sweating-room In a Roman bath,1
a writer of poems (the term is usually reserved for writers of good poetry),"commune in Hautes-Alpes, France",0
a strait connecting the Mediterranean and the Black Sea; separates the European and Asian parts of Turkey; an important shipping route,largest city in Turkey,0
the state of being clear of trees,removal of forest and conversion of the land to non-forest use,1
myositis characterized by weakness of limb and neck muscles and much muscle pain and swelling accompanied by skin rash affecting cheeks and eyelids and neck and chest and limbs; progression and severity vary among individuals,myositis that results in inflammation located in muscle or located in skin where a skin rash is often seen prior to the onset of muscle weakness,1
luminescence produced by physiological processes (as in the firefly),article,0
someone who produces theatrical performances,Italian theatrical producer and film producer,0
a chloride containing an unusually high proportion of chlorine,chemical compound,1
an infection of the oral pharynx and tonsils by streptococcus,test for strep throat,0
game fish of southern California and Mexico having a yellow tail fin,Leader of the Crow Nation,0
red-and-white variety of English toy spaniel,dog type,1
a semiconductor device made of materials whose resistance varies as a function of temperature; can be used to compensate for temperature variation in other components of a circuit,type of resistor whose resistance varies with temperature,1
small genus of South American evergreen vines,subspecies of plant,0
city recognized by the United States as the capital of the Ivory Coast; largest city of the Ivory Coast,city and the former official capital of Ivory Coast,1
type genus of the Gerreidae,species of fish,0
an industrial city in Moravia in Czech Republic to the southeast of Prague,neighborhood of Brno-střed,0
any of a variety of muskmelon vines having fruit with a smooth white rind and white or greenish flesh that does not have a musky smell,Crude drug,0
a structure attached to the exterior of a building often forming a covered entrance,album by Avail,0
